flash_duration,flash_footprint,flash_id,flash_time,latitude,longitude,number_of_events,number_of_groups,radiance
374,15,1285831,2025-03-03T08:03:18.845,36.711903,-6.7824,146,44,809.0
291,10,1287945,2025-03-03T08:03:50.722,37.1439,-6.3666,58,18,288.0
810,19,1288021,2025-03-03T08:03:54.892,37.1142,-6.3774004,185,59,856.0
796,46,1290851,2025-03-03T08:04:30.321,36.8955,-6.6717,356,130,2003.0
64,10,1294967,2025-03-03T08:05:26.78,36.725403,-6.7878003,27,4,172.0
1072,33,1297717,2025-03-03T08:06:05.307,37.0251,-6.4773,362,150,2545.0
459,15,1302579,2025-03-03T08:07:21.566,37.0629,-6.3612003,78,20,414.0
461,24,1302617,2025-03-03T08:07:25.028,36.787502,-6.7554,167,70,656.0
414,14,1305440,2025-03-03T08:08:04.918,37.152,-6.3693004,107,34,534.0
329,8,1308907,2025-03-03T08:08:47.792,36.9468,-6.5556,67,24,378.0
877,20,1309611,2025-03-03T08:08:56.792,37.044003,-6.3288,285,58,2054.0
645,17,1313871,2025-03-03T08:09:57.706,37.1034,-6.3558,183,55,914.0
506,44,1315380,2025-03-03T08:10:20.931,36.7335,-6.7419,264,61,1414.0
278,24,1316044,2025-03-03T08:10:27.52,36.9846,-8.9532,132,47,880.0
745,21,1318244,2025-03-03T08:10:59.643,37.0899,-6.3639,191,56,955.0
96,5,1365273,2025-03-03T08:11:26.204,38.1375,1.6416,5,3,41.0
100,3,1366696,2025-03-03T08:11:26.494,36.5526,1.8576001,3,3,7.0
149,4,1372455,2025-03-03T08:11:27.657,40.2192,-8.6319,4,4,9.0
1,1,1372912,2025-03-03T08:11:27.745,37.1493,-8.9856,1,1,3.0
297,11,1376762,2025-03-03T08:11:28.54,36.7092,-6.7284,31,9,164.0
312,14,1380907,2025-03-03T08:11:29.591,37.0386,-8.982901,72,27,531.0
154,7,1383069,2025-03-03T08:12:00.958,36.8226,-6.7176003,24,13,178.0
702,14,1383753,2025-03-03T08:12:09.862,37.1304,-6.3315,106,30,513.0
595,18,1384543,2025-03-03T08:12:24.875,36.963,-6.5340004,209,68,1553.0
222,16,1385260,2025-03-03T08:12:34.98,39.7602,-0.4266,138,26,1104.0
370,10,1385907,2025-03-03T08:12:43.109,37.0008,-8.9424,55,22,398.0
854,18,1386530,2025-03-03T08:12:46.603,37.2249,-6.3612003,214,50,1318.0
295,12,1388055,2025-03-03T08:13:13.382,36.722702,-6.7635,70,14,261.0
236,3,1388702,2025-03-03T08:13:17.843,37.0845,-6.3126,7,5,30.0
181,4,1392841,2025-03-03T08:14:16.171,36.992702,-8.9721,25,13,217.0
867,10,1393694,2025-03-03T08:14:34.229,36.9765,-6.5529003,105,47,525.0
1064,30,1394316,2025-03-03T08:14:36.801,37.1439,-6.3882003,325,72,2819.0
420,21,1400195,2025-03-03T08:15:58.886,36.8037,-6.7797003,88,18,375.0
622,11,1401638,2025-03-03T08:16:23.312,36.9954,-6.5367002,199,49,1629.0
555,28,1410155,2025-03-03T08:18:23.088,36.828,-6.75,166,58,773.0
1091,27,1413085,2025-03-03T08:19:04.683,37.0872,-6.3234,318,110,2460.0
256,12,1413682,2025-03-03T08:19:10.882,36.6147,-5.1705003,54,8,583.0
65,10,1416634,2025-03-03T08:19:51.951,37.071,-8.9181,43,25,146.0
380,47,1417352,2025-03-03T08:20:05.162,36.814503,-6.7365003,275,63,1690.0
496,14,1426708,2025-03-03T08:20:57.777,37.017002,-6.5367002,74,21,575.0
118,11,1427486,2025-03-03T08:21:11.871,37.0143,-8.9289,46,26,202.0
653,23,1429664,2025-03-03T08:21:43.943,37.1412,-6.3180003,232,66,1578.0
92,3,1430982,2025-03-03T08:21:58.893,37.0035,-8.8938,13,11,52.0
264,8,1432983,2025-03-03T08:22:26.526,36.9954,-8.9613,21,5,84.0
325,9,1434520,2025-03-03T08:22:50.089,36.99,-8.937,42,17,237.0
362,23,1435252,2025-03-03T08:23:04.7,38.9502,-0.19440001,152,21,1716.0
256,17,1437987,2025-03-03T08:23:38.64,37.0197,-8.896501,81,28,517.0
1252,51,1439373,2025-03-03T08:23:59.766,37.0737,-6.4341,572,176,6129.0
99,8,1441540,2025-03-03T08:24:30.778,37.0008,-8.9397,33,15,108.0
402,28,1442968,2025-03-03T08:24:48.672,36.8064,-6.7716002,170,43,899.0
1,1,1442983,2025-03-03T08:24:49.424,36.8874,-6.7608004,1,1,3.0
169,4,1443714,2025-03-03T08:25:00.824,37.017002,-8.947801,18,8,85.0
91,5,1445874,2025-03-03T08:25:33.865,37.0089,-8.9532,28,15,130.0
488,16,1447288,2025-03-03T08:25:49.343,37.1169,-6.3045,129,31,918.0
232,19,1448057,2025-03-03T08:26:04.403,36.828,-6.7662,50,10,248.0
255,7,1452360,2025-03-03T08:26:58.257,37.044003,-8.9424,28,16,98.0
91,8,1455136,2025-03-03T08:27:37.042,37.0197,-8.9343,54,23,327.0
350,4,1457347,2025-03-03T08:28:08.398,37.0035,-8.9046,23,11,127.0
751,25,1459394,2025-03-03T08:28:38.933,39.6819,-0.76680005,249,58,2721.0
665,28,1460983,2025-03-03T08:29:02.643,36.8955,-6.7203,166,48,646.0
284,4,1461768,2025-03-03T08:29:14.468,37.0467,-8.8938,16,10,70.0
208,3,1464475,2025-03-03T08:29:49.315,37.0116,-8.9019,6,5,31.0
103,5,1467369,2025-03-03T08:30:30.471,37.0224,-8.947801,19,11,70.0
502,23,1468081,2025-03-03T08:30:37.743,37.119602,-6.2802,289,107,2207.0
202,3,1469650,2025-03-03T08:31:04.168,37.017002,-8.8911,8,4,37.0
651,22,1470975,2025-03-03T08:31:19.005,37.2249,-6.3018003,218,58,1706.0
251,5,1471774,2025-03-03T08:31:35.497,37.006203,-8.8884,20,10,124.0
7,1,1473135,2025-03-03T08:31:54.59,37.006203,-8.8884,3,3,31.0
528,14,1473787,2025-03-03T08:32:02.666,39.6711,-0.7641,115,27,1306.0
339,8,1474440,2025-03-03T08:32:12.051,37.0251,-8.896501,48,23,316.0
720,16,1476575,2025-03-03T08:32:36.306,37.170902,-6.2478004,253,77,2018.0
311,15,1477413,2025-03-03T08:32:53.263,36.774002,-6.75,70,24,320.0
22,14,1478905,2025-03-03T08:33:15.304,38.9448,-0.2511,38,16,253.0
219,4,1479490,2025-03-03T08:33:15.966,37.006203,-8.8938,7,3,53.0
74,8,1480258,2025-03-03T08:33:29.152,37.7568,-9.5094,20,7,135.0
255,7,1481138,2025-03-03T08:33:44.437,37.0224,-8.8884,28,12,204.0
380,11,1482456,2025-03-03T08:33:57.32,37.1655,-6.2397003,78,30,596.0
378,6,1483869,2025-03-03T08:34:16.872,37.0116,-8.8803005,28,11,240.0
195,11,1486125,2025-03-03T08:34:55.632,37.0251,-8.883,74,16,1249.0
255,8,1486751,2025-03-03T08:35:02.015,37.017002,-8.9019,20,6,144.0
1114,57,1487413,2025-03-03T08:35:08.295,36.7065,-5.1165,431,86,6256.0
824,24,1487514,2025-03-03T08:35:15.168,37.197903,-6.2424,193,46,1849.0
118,5,1488166,2025-03-03T08:35:19.022,37.017002,-8.877601,14,8,82.0
157,9,1488808,2025-03-03T08:35:27.948,37.7568,-9.4986,50,10,563.0
384,10,1488874,2025-03-03T08:35:32.683,37.0332,-8.8803005,63,34,455.0
127,3,1492292,2025-03-03T08:36:18.342,37.0143,-8.883,7,5,56.0
323,6,1493761,2025-03-03T08:36:36.703,37.0197,-8.877601,30,12,165.0
67,8,1493791,2025-03-03T08:36:38.579,37.7514,-9.4959,27,6,227.0
493,12,1493792,2025-03-03T08:36:38.582,37.1628,-6.2397003,156,51,1154.0
162,5,1495877,2025-03-03T08:37:07.682,37.0197,-8.8695,14,5,102.0
796,24,1496543,2025-03-03T08:37:15.68,36.9954,-6.5610003,270,62,1967.0
312,14,1496662,2025-03-03T08:37:24.59,37.0143,-8.8911,60,18,356.0
540,25,1497244,2025-03-03T08:37:26.075,36.7686,-5.1003003,114,24,1385.0
632,8,1499336,2025-03-03T08:37:55.973,37.1817,-6.2154,56,22,319.0
285,8,1500051,2025-03-03T08:38:07.042,37.0089,-8.861401,22,8,152.0
523,66,1502267,2025-03-03T08:38:42.429,36.9711,-6.6879,396,80,3977.0
243,8,1502924,2025-03-03T08:38:48.645,37.0008,-8.8587,33,8,301.0
172,10,1504295,2025-03-03T08:39:08.556,37.0224,-8.8749,44,12,235.0
308,15,1508584,2025-03-03T08:40:06.985,37.157402,-6.2478004,104,44,781.0
252,5,1510020,2025-03-03T08:40:31.088,37.017002,-8.8479,12,7,52.0
3,1,1511465,2025-03-03T08:40:53.82,37.017002,-8.8884,3,3,22.0
298,12,1515459,2025-03-03T08:41:47.895,37.0224,-8.856,52,16,345.0
132,9,1516886,2025-03-03T08:42:11.406,37.017002,-8.8749,26,9,212.0
148,12,1519527,2025-03-03T08:42:46.2,36.863102,-8.5752,137,62,1016.0
290,4,1519559,2025-03-03T08:42:48.966,37.0224,-8.8803005,15,9,70.0
116,6,1521549,2025-03-03T08:43:15.986,37.0143,-8.842501,16,5,110.0
102,5,1523664,2025-03-03T08:43:53.301,37.017002,-8.8506,10,3,65.0
422,11,1524277,2025-03-03T08:43:56.108,36.979202,-6.6042004,83,33,355.0
59,5,1526299,2025-03-03T08:44:27.206,37.0035,-8.8506,33,9,191.0
286,12,1528504,2025-03-03T08:45:03.138,37.0197,-8.8695,65,26,547.0
251,12,1529242,2025-03-03T08:45:14.981,36.814503,-6.7419,114,24,823.0
4,1,1534016,2025-03-03T08:46:22.297,37.0656,-8.7831,3,3,26.0
58,2,1537503,2025-03-03T08:47:12.598,37.0116,-8.826301,5,3,25.0
289,17,1538221,2025-03-03T08:47:21.528,36.814503,-6.7122,134,48,1054.0
849,17,1538859,2025-03-03T08:47:28.257,37.1817,-6.2478004,217,92,1772.0
9,4,1540279,2025-03-03T08:47:54.188,37.0197,-8.8155,8,5,53.0
290,20,1542155,2025-03-03T08:48:16.508,37.0467,-8.8587,109,41,1305.0
56,7,1542950,2025-03-03T08:48:33.242,36.8172,-6.7473,29,10,154.0
135,6,1545754,2025-03-03T08:49:09.586,37.0278,-8.8236,20,9,103.0
666,22,1545827,2025-03-03T08:49:13.733,37.197903,-6.1884003,229,57,2540.0
130,5,1545850,2025-03-03T08:49:14.947,37.2789,-6.1803,15,6,93.0
216,15,1547278,2025-03-03T08:49:35.043,36.8172,-6.7446003,98,20,863.0
134,5,1549920,2025-03-03T08:50:06.122,37.0197,-8.8344,20,5,165.0
10,4,1550630,2025-03-03T08:50:17.474,37.0089,-8.8317,8,3,44.0
28,2,1551357,2025-03-03T08:50:32.06,37.0089,-8.829,5,3,22.0
133,7,1552082,2025-03-03T08:50:44.043,37.0143,-8.8506,12,3,60.0
303,7,1554146,2025-03-03T08:51:13.946,37.235703,-6.1776004,59,22,316.0
456,38,1554757,2025-03-03T08:51:21.069,36.936,-6.5556,288,54,2671.0
37,9,1554832,2025-03-03T08:51:25.826,36.8604,-6.7743,18,4,52.0
158,4,1557002,2025-03-03T08:51:47.781,37.017002,-8.8398,22,7,130.0
25,2,1560634,2025-03-03T08:52:41.221,37.006203,-8.8317,6,3,42.0
667,16,1560685,2025-03-03T08:52:44.242,36.9522,-6.6015,98,27,762.0
191,3,1561313,2025-03-03T08:52:50.471,37.006203,-8.8236,18,8,144.0
857,26,1562660,2025-03-03T08:53:09.139,36.963,-8.6589,172,98,1054.0
47,6,1564028,2025-03-03T08:53:26.375,37.006203,-8.8371,16,6,152.0
151,3,1564170,2025-03-03T08:53:35.542,36.9981,-8.829,5,3,33.0
63,6,1566280,2025-03-03T08:54:05.055,37.006203,-8.8371,23,6,262.0
827,16,1567557,2025-03-03T08:54:15.37,37.235703,-6.2127004,135,45,784.0
49,3,1567606,2025-03-03T08:54:18.797,37.0008,-8.826301,6,3,23.0
390,8,1567670,2025-03-03T08:54:23.019,37.0143,-8.8209,62,19,613.0
1096,24,1569003,2025-03-03T08:54:36.483,37.1115,-6.5934,153,72,937.0
188,6,1569692,2025-03-03T08:54:46.2,37.0089,-8.8236,44,18,327.0
246,14,1570484,2025-03-03T08:55:01.294,37.0251,-8.810101,134,34,1689.0
97,4,1571119,2025-03-03T08:55:08.521,37.0224,-8.8398,8,3,36.0
159,8,1571132,2025-03-03T08:55:09.043,36.8874,-8.5752,31,20,131.0
50,4,1572464,2025-03-03T08:55:28.237,36.863102,-6.7311,7,3,34.0
235,4,1572573,2025-03-03T08:55:35.473,37.0143,-8.8155,8,3,57.0
161,7,1573148,2025-03-03T08:55:38.727,36.968403,-6.5880003,17,6,118.0
123,5,1573843,2025-03-03T08:55:52.106,37.0224,-8.826301,26,9,226.0
128,6,1574540,2025-03-03T08:56:04.874,36.903603,-8.564401,24,17,151.0
281,8,1575297,2025-03-03T08:56:15.317,37.0197,-8.810101,41,10,555.0
673,45,1578011,2025-03-03T08:56:47.178,37.1277,-8.756101,312,94,2469.0
232,6,1578751,2025-03-03T08:56:57.646,37.273502,-6.1182003,39,20,212.0
261,10,1579488,2025-03-03T08:57:11.173,39.995102,-0.432,23,7,314.0
306,10,1580207,2025-03-03T08:57:23.328,36.8793,-8.532001,53,25,271.0
62,2,1580844,2025-03-03T08:57:31.657,37.030502,-8.8182,8,6,64.0
3,2,1582265,2025-03-03T08:57:51.564,37.0143,-8.8344,6,3,48.0
254,6,1582924,2025-03-03T08:57:58.133,37.287003,-6.1425,15,7,63.0
339,10,1584961,2025-03-03T08:58:26.733,37.017002,-8.8371,77,21,723.0
238,10,1587048,2025-03-03T08:58:57.619,37.2843,-6.1047,51,15,396.0
575,16,1589829,2025-03-03T08:59:37.04,36.9819,-6.5556,261,89,2056.0
155,7,1591408,2025-03-03T09:00:04.88,37.0332,-8.8128,32,21,164.0
113,12,1592061,2025-03-03T09:00:14.707,36.909,-8.4915,43,27,168.0
294,4,1593482,2025-03-03T09:00:33.751,36.9846,-6.5745,12,7,61.0
98,7,1595555,2025-03-03T09:00:58.014,37.0332,-8.8209,25,13,265.0
244,19,1596960,2025-03-03T09:01:21.738,37.2627,-6.1101003,74,14,692.0
208,13,1597693,2025-03-03T09:01:29.221,36.855,-6.7446003,62,23,271.0
208,6,1599676,2025-03-03T09:01:58.317,37.119602,-6.3018003,34,12,198.0
23,9,1601782,2025-03-03T09:02:33.168,37.0143,-8.7642,38,12,176.0
355,13,1602462,2025-03-03T09:02:42.189,37.2951,-6.1209,87,26,857.0
4,4,1604418,2025-03-03T09:03:09.301,36.903603,-6.7392,6,3,19.0
211,14,1606463,2025-03-03T09:03:38.372,36.909,-8.513101,73,28,594.0
127,11,1609256,2025-03-03T09:04:19.048,37.044003,-8.8155,39,29,149.0
115,43,1613482,2025-03-03T09:05:25.887,36.9468,-6.6015,149,24,1478.0
316,14,1614846,2025-03-03T09:05:43.512,37.324802,-6.0939,89,27,520.0
200,25,1616957,2025-03-03T09:06:12.65,37.0332,-8.7642,93,23,1086.0
459,9,1617657,2025-03-03T09:06:25.434,36.8739,-8.564401,62,36,507.0
283,22,1620262,2025-03-03T09:07:01.973,37.3923,-6.0669003,91,31,817.0
305,8,1621567,2025-03-03T09:07:21.045,36.8604,-8.599501,66,21,413.0
295,9,1622360,2025-03-03T09:07:35.774,36.8739,-8.5752,76,25,572.0
374,11,1624430,2025-03-03T09:08:03.958,36.8604,-8.5806,53,14,494.0
446,36,1625732,2025-03-03T09:08:16.921,37.0116,-8.7075,191,49,1745.0
3,2,1626469,2025-03-03T09:08:29.43,36.8793,-8.6022005,3,3,10.0
4,2,1627947,2025-03-03T09:08:53.852,36.8712,-8.6022005,3,2,10.0
499,22,1627956,2025-03-03T09:08:54.211,36.909,-8.5104,122,43,848.0
146,5,1629913,2025-03-03T09:09:20.476,36.863102,-8.5941,7,3,42.0
130,6,1631269,2025-03-03T09:09:39.961,36.8739,-8.564401,12,5,111.0
216,5,1631967,2025-03-03T09:09:53.495,37.3329,-6.0642,15,5,75.0
142,7,1631969,2025-03-03T09:09:53.559,37.0359,-8.826301,24,14,105.0
449,19,1632629,2025-03-03T09:09:59.504,37.1952,-6.2154,95,18,1001.0
168,3,1632672,2025-03-03T09:10:01.023,36.882,-8.586,15,7,81.0
357,8,1634107,2025-03-03T09:10:21.475,36.8712,-8.5347,39,14,211.0
358,10,1636219,2025-03-03T09:10:53.084,36.8739,-8.5536,32,15,202.0
240,7,1638173,2025-03-03T09:11:17.346,36.8685,-8.5509,19,11,155.0
306,6,1639705,2025-03-03T09:11:43.366,36.890102,-8.513101,23,11,143.0
187,18,1640997,2025-03-03T09:11:57.074,37.0251,-8.7723,141,42,1594.0
323,10,1642343,2025-03-03T09:12:16.34,36.8739,-8.5077,25,6,169.0
371,36,1643167,2025-03-03T09:12:32.988,37.1682,-6.3639,193,76,1176.0
120,5,1644545,2025-03-03T09:12:46.054,36.8874,-8.5158,17,8,110.0
425,26,1644651,2025-03-03T09:12:54.426,36.9522,-6.6555,52,18,213.0
111,4,1645194,2025-03-03T09:12:56.308,37.0278,-8.7723,22,11,123.0
3,2,1645878,2025-03-03T09:13:08.581,36.8928,-8.5104,5,3,28.0
574,20,1647247,2025-03-03T09:13:27.146,40.0761,-0.6129,121,31,1804.0
357,10,1648674,2025-03-03T09:13:47.962,36.8712,-8.505,40,14,269.0
220,3,1649902,2025-03-03T09:14:06.35,36.882,-8.5104,7,4,30.0
326,13,1650738,2025-03-03T09:14:23.422,37.0332,-8.7642,87,26,587.0
161,7,1652039,2025-03-03T09:14:38.124,36.0369,-7.7058,45,26,300.0
307,13,1652134,2025-03-03T09:14:43.05,36.9387,-8.478001,61,27,321.0
10,8,1652165,2025-03-03T09:14:44.954,36.9387,-6.7959003,13,3,34.0
312,6,1653605,2025-03-03T09:15:05.459,40.035603,-0.5076,11,3,59.0
198,8,1654231,2025-03-03T09:15:11.669,36.8712,-8.4726,22,7,127.0
4,3,1656314,2025-03-03T09:15:38.745,37.2141,-6.2397003,6,3,28.0
5,3,1657124,2025-03-03T09:15:55.836,36.903603,-8.5374,13,5,155.0
536,20,1658448,2025-03-03T09:16:12.0,36.6363,-5.1435003,196,46,2288.0
359,14,1661812,2025-03-03T09:16:58.292,36.8982,-8.505,42,19,293.0
635,15,1662544,2025-03-03T09:17:07.606,37.389603,-6.0264,80,26,529.0
146,4,1664044,2025-03-03T09:17:34.784,36.8928,-8.5455,17,7,142.0
175,4,1665475,2025-03-03T09:17:55.596,36.9009,-8.5374,8,4,46.0
567,24,1667484,2025-03-03T09:18:18.233,36.9765,-6.6474004,63,26,292.0
424,12,1668296,2025-03-03T09:18:31.238,36.882,-8.5023,39,12,265.0
281,7,1670370,2025-03-03T09:19:04.465,36.8793,-8.4888,23,7,175.0
149,4,1672354,2025-03-03T09:19:27.917,36.8874,-8.5077,22,11,147.0
45,5,1673134,2025-03-03T09:19:42.28,36.8712,-8.5023,19,6,175.0
89,8,1674434,2025-03-03T09:19:58.025,36.8712,-8.496901,35,6,259.0
191,11,1676389,2025-03-03T09:20:26.195,36.9009,-8.5185,66,18,923.0
10,6,1677126,2025-03-03T09:20:38.222,36.8874,-8.5104,15,4,154.0
333,20,1677816,2025-03-03T09:20:46.602,37.0386,-8.7318,152,74,940.0
236,14,1678593,2025-03-03T09:21:01.783,36.8874,-8.4861,75,15,872.0
739,41,1680030,2025-03-03T09:21:21.252,36.698402,-5.1246,381,66,4429.0
266,7,1680040,2025-03-03T09:21:21.597,36.8928,-8.496901,30,16,159.0
124,5,1681434,2025-03-03T09:21:43.344,36.9009,-8.4942,6,3,28.0
383,17,1683423,2025-03-03T09:22:07.09,36.903603,-8.4807005,61,20,582.0
337,12,1684171,2025-03-03T09:22:19.843,37.068302,-8.7534,80,28,694.0
52,4,1686255,2025-03-03T09:22:49.493,36.882,-8.5239,8,5,38.0
185,6,1686316,2025-03-03T09:22:53.249,40.0518,-0.51570004,25,15,134.0
109,3,1688356,2025-03-03T09:23:16.519,36.8982,-8.505,16,10,115.0
6,4,1688365,2025-03-03T09:23:16.838,37.044003,-8.4186,16,6,78.0
172,9,1689759,2025-03-03T09:23:39.656,36.6525,-5.184,44,14,326.0
4,2,1691137,2025-03-03T09:23:56.302,36.8982,-8.5104,7,4,46.0
381,8,1695483,2025-03-03T09:25:05.021,36.890102,-8.4834,31,14,194.0
249,5,1696078,2025-03-03T09:25:08.091,40.0545,-0.5292,22,9,111.0
87,7,1698159,2025-03-03T09:25:41.567,36.9009,-8.4807005,51,18,416.0
285,17,1698784,2025-03-03T09:25:48.773,36.674103,-5.1705003,126,27,920.0
186,11,1702168,2025-03-03T09:26:38.625,36.9009,-8.4915,30,15,171.0
121,11,1707851,2025-03-03T09:28:03.639,35.5374,-8.739901,40,13,362.0
106,9,1709247,2025-03-03T09:28:19.61,36.8874,-8.451,41,27,234.0
303,24,1710567,2025-03-03T09:28:37.174,36.671402,-5.1624002,80,20,556.0
78,5,1712457,2025-03-03T09:29:06.508,36.903603,-8.4834,15,10,64.0
260,4,1715390,2025-03-03T09:29:53.036,36.9063,-8.4807005,31,15,262.0
250,14,1720189,2025-03-03T09:30:58.41,36.633602,-5.1678,99,20,751.0
268,4,1723702,2025-03-03T09:31:50.031,36.9252,-8.4726,23,12,327.0
116,5,1729716,2025-03-03T09:33:16.459,35.5266,-8.7129,23,12,140.0
405,20,1729777,2025-03-03T09:33:21.254,36.6903,-5.1678,108,23,723.0
119,43,1733298,2025-03-03T09:34:10.692,36.072002,-7.6032,121,42,1222.0
88,4,1736718,2025-03-03T09:35:02.084,35.5239,-8.7345,13,5,147.0
182,9,1740892,2025-03-03T09:36:02.41,36.072002,-7.5762,50,11,492.0
4,3,1740932,2025-03-03T09:36:04.355,35.532,-8.7291,8,4,100.0
176,7,1743785,2025-03-03T09:36:43.018,36.0747,-7.6005,42,18,365.0
4,4,1747078,2025-03-03T09:37:26.435,35.532,-8.7291,11,4,143.0
45,5,1748537,2025-03-03T09:37:48.285,36.0369,-7.5843,32,14,294.0
344,11,1749352,2025-03-03T09:38:05.47,36.072002,-7.5870004,99,24,1179.0
270,17,1754187,2025-03-03T09:39:08.263,36.018,-7.5951004,62,11,411.0
122,25,1754196,2025-03-03T09:39:08.676,36.6552,-5.184,127,21,943.0
146,29,1754203,2025-03-03T09:39:09.168,36.814503,-5.0787,76,15,822.0
165,5,1756382,2025-03-03T09:39:36.893,35.532,-8.7264,26,8,203.0
180,6,1757830,2025-03-03T09:39:57.542,36.047703,-7.5708003,19,7,171.0
73,5,1759311,2025-03-03T09:40:24.131,36.0936,-7.5924,24,10,117.0
272,8,1760662,2025-03-03T09:40:42.071,35.5563,-8.704801,40,16,396.0
18,7,1763443,2025-03-03T09:41:16.654,36.0612,-7.5654,33,16,264.0
211,8,1765671,2025-03-03T09:41:50.441,36.0828,-7.6059003,34,12,318.0
5,1,1768675,2025-03-03T09:42:34.678,35.5023,-8.6967,4,4,18.0
240,6,1769272,2025-03-03T09:42:38.84,36.047703,-7.5654,16,7,159.0
411,15,1770728,2025-03-03T09:42:58.81,36.6957,-5.1651,87,20,526.0
1,1,1770769,2025-03-03T09:43:01.523,36.749702,-5.1003003,1,1,4.0
209,7,1772926,2025-03-03T09:43:34.159,36.0531,-7.5627003,39,16,537.0
23,3,1775811,2025-03-03T09:44:10.03,36.0558,-7.5627003,17,10,200.0
230,7,1777933,2025-03-03T09:44:40.56,36.0396,-7.5951004,16,5,77.0
233,13,1779218,2025-03-03T09:44:57.858,36.6903,-5.1624002,82,20,467.0
167,7,1779231,2025-03-03T09:44:59.03,35.5185,-8.7075,25,6,123.0
359,3,1780016,2025-03-03T09:45:14.131,36.058502,-7.5600004,10,6,86.0
9,2,1782045,2025-03-03T09:45:37.356,36.0666,-7.5573,9,5,69.0
686,31,1783479,2025-03-03T09:45:57.595,37.2033,-6.2127004,299,83,3460.0
15,4,1784196,2025-03-03T09:46:08.146,36.0801,-7.5411,14,12,111.0
64,11,1785562,2025-03-03T09:46:28.521,36.7092,-5.1543,33,7,191.0
201,7,1789177,2025-03-03T09:47:24.254,36.072002,-7.5492,19,8,180.0
396,15,1790480,2025-03-03T09:47:39.714,36.7092,-5.1462,74,20,417.0
935,18,1792502,2025-03-03T09:48:09.758,37.5138,-5.9157,164,51,2005.0
122,8,1799674,2025-03-03T09:49:51.059,36.852303,-8.4051,24,6,192.0
117,8,1799723,2025-03-03T09:49:54.427,36.085503,-7.5465,49,10,715.0
358,22,1802473,2025-03-03T09:50:31.846,36.7281,-5.1435003,99,38,575.0
74,14,1802490,2025-03-03T09:50:33.148,36.085503,-7.5087004,40,4,219.0
92,7,1802524,2025-03-03T09:50:35.558,36.852303,-8.3997,17,4,114.0
255,15,1806599,2025-03-03T09:51:31.803,36.0882,-7.5195003,37,5,214.0
436,24,1810776,2025-03-03T09:52:28.968,36.7146,-5.1543,111,18,962.0
13,10,1811616,2025-03-03T09:52:43.309,36.8685,-8.391601,29,6,186.0
142,17,1813025,2025-03-03T09:53:04.713,36.018,-7.5708003,70,13,611.0
889,26,1815172,2025-03-03T09:53:35.118,37.2384,-6.21,271,97,2776.0
465,15,1816610,2025-03-03T09:53:53.991,36.7281,-5.1246,77,20,465.0
214,15,1818727,2025-03-03T09:54:25.086,37.2168,-6.1668,63,11,907.0
112,16,1821454,2025-03-03T09:55:02.089,36.0693,-7.5708003,68,14,399.0
583,29,1823504,2025-03-03T09:55:30.434,36.736202,-5.1435003,142,26,996.0
793,22,1827096,2025-03-03T09:56:22.52,37.6299,-5.8779,243,79,3325.0
11,10,1829169,2025-03-03T09:56:46.442,36.096302,-7.5168004,19,4,100.0
1065,22,1829225,2025-03-03T09:56:50.792,36.801003,-5.0490003,135,37,1181.0
772,21,1829983,2025-03-03T09:57:02.461,39.1635,-0.4752,283,85,3837.0
212,7,1832873,2025-03-03T09:57:45.689,37.0845,-8.6589,18,4,257.0
237,20,1834955,2025-03-03T09:58:14.739,36.072002,-7.5141,40,8,196.0
422,11,1836363,2025-03-03T09:58:35.52,36.7308,-5.1354003,30,10,158.0
18,9,1840567,2025-03-03T09:59:32.594,36.047703,-7.4655004,14,3,55.0
227,8,1843428,2025-03-03T10:00:12.508,37.0872,-8.667,52,15,538.0
549,34,1844068,2025-03-03T10:00:19.988,37.235703,-6.1641,305,75,6315.0
59,6,1846129,2025-03-03T10:00:47.61,36.763203,-5.1246,29,13,147.0
120,13,1846136,2025-03-03T10:00:48.023,36.7713,-5.0733004,22,4,140.0
795,20,1846838,2025-03-03T10:00:56.648,39.231003,-0.4833,228,65,2194.0
200,6,1848901,2025-03-03T10:01:26.001,39.1743,-0.4968,37,15,202.0
2,7,1848914,2025-03-03T10:01:26.593,36.072002,-7.479,8,3,35.0
515,20,1852323,2025-03-03T10:02:16.187,36.7605,-5.0814,85,21,597.0
346,16,1854377,2025-03-03T10:02:48.406,37.2249,-6.1506,169,37,2025.0
241,18,1854389,2025-03-03T10:02:49.264,36.9225,-8.4132,117,56,875.0
157,7,1855099,2025-03-03T10:02:58.097,37.098,-8.6751,24,11,204.0
1,1,1857980,2025-03-03T10:03:44.672,36.7389,-5.103,1,1,6.0
423,40,1857985,2025-03-03T10:03:45.1,36.7551,-5.1354003,138,15,1207.0
860,20,1858723,2025-03-03T10:03:54.663,39.2013,-0.432,155,53,1203.0
7,2,1859327,2025-03-03T10:04:00.176,36.8874,-8.442901,13,7,82.0
318,12,1863559,2025-03-03T10:05:03.306,39.179703,-0.4131,47,21,729.0
454,10,1864300,2025-03-03T10:05:12.759,36.7929,-5.1138,15,5,64.0
204,6,1866532,2025-03-03T10:05:41.782,36.903603,-8.407801,39,15,654.0
402,11,1871509,2025-03-03T10:06:53.135,39.1878,-0.4374,54,34,377.0
109,4,1872149,2025-03-03T10:06:57.67,37.1007,-8.6967,20,8,116.0
